accession,spec count,peptide num,avg int m/z_126.127725,avg int m/z_127.12476,avg int m/z_128.134433,avg int m/z_129.131468,avg int m/z_130.141141,avg int m/z_131.138176,norm int m/z_126.127725,norm int m/z_127.12476,norm int m/z_128.134433,norm int m/z_129.131468,norm int m/z_130.141141,norm int m/z_131.138176,description
Q86TD4,7,7,1053475,840474.71,840233.71,997516.43,756000.71,792353.29,1013436.43,859240.71,874350.14,934174.86,804630.43,781423.14,Sarcalumenin OS=Homo sapiens OX=9606 GN=SRL PE=1 SV=3
Q6NZI2,8,8,728628.62,751885.12,746542.5,820955.25,746045.38,766810.88,700936,768673.12,776854.38,768825.25,794034.62,756233,Caveolae-associated protein 1 OS=Homo sapiens OX=9606 GN=CAVIN1 PE=1 SV=1
P38159,5,5,456029.2,477157.6,427238.8,443494.6,435121,428421.4,438696.8,487811.4,444585.8,415332.8,463109.8,422511.2,"RNA-binding motif protein, X chromosome OS=Homo sapiens OX=9606 GN=RBMX PE=1 SV=3"
Q5BKX8,5,5,745328.4,660773.2,681702.6,794794.8,728973.6,839343,717001.2,675526.6,709382.2,744325.8,775864.8,827764.6,Caveolae-associated protein 4 OS=Homo sapiens OX=9606 GN=CAVIN4 PE=1 SV=2
P18669,4,4,314663.5,292380.25,259237.25,370261.75,419986.25,452750.75,302704,298908.25,269762.75,346750.25,447001.75,446505,Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2
P12111,51,51,704153.78,689953.14,575711.63,745533.9,923649.31,838706.9,677391.37,705358.18,599087.43,698193.04,983063.04,827137.12,Collagen alpha-3(VI) chain OS=Homo sapiens OX=9606 GN=COL6A3 PE=1 SV=5
P50991,8,8,416109.25,395837.62,411974.5,445938.12,390865.5,415404.88,400294.12,404675.5,428701.75,417621.25,416007.62,409674.25,T-complex protein 1 subunit delta OS=Homo sapiens OX=9606 GN=CCT4 PE=1 SV=4
O75390,7,7,961821.86,891593.43,840212.14,1016051.71,1036823.43,1030585,925266.57,911500.71,874327.71,951533.43,1103517.14,1016368.43,"Citrate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=CS PE=1 SV=2"
P42126,5,5,911067.4,739097.6,676123,910622,947520,644510.2,876441,755600,703576,852798.2,1008469.2,635619.4,"Enoyl-CoA delta isomerase 1, mitochondrial OS=Homo sapiens OX=9606 GN=ECI1 PE=1 SV=1"
P10606,2,2,496623.5,462859.5,406958,455443.5,395205.5,462843.5,477748.5,473194,423481.5,426523,420626.5,456458.5,"Cytochrome c oxidase subunit 5B, mitochondrial OS=Homo sapiens OX=9606 GN=COX5B PE=1 SV=2"
P11142,16,16,952298.62,956090.81,836534.44,1275930.38,1129847.06,1075580.75,916105.44,977438.38,870500.5,1194910.19,1202524.5,1060743.56,Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1
O75306,6,6,944140.33,940501,904875,866427.17,734643.33,841707,908257.17,961500.17,941616,811409.67,781899,830096,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS2 PE=1 SV=2"
P07910,4,4,317238.75,307048,296809.75,302189.5,329804.25,324172.75,305181.5,313903.25,308860.75,283000.5,351018.5,319700.5,Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=4
P83731,2,2,172222.5,190713,207009.5,202819.5,163033,170157,165676.5,194971,215414.5,189940,173520,167809.5,60S ribosomal protein L24 OS=Homo sapiens OX=9606 GN=RPL24 PE=1 SV=1
P51884,6,6,619889.67,660124.17,656012.67,838340.83,999912.5,716314,596329.67,674863.17,682649,785106.83,1064232,706432.67,Lumican OS=Homo sapiens OX=9606 GN=LUM PE=1 SV=2
P62820,3,3,449489,434220.33,421787.67,425366.67,434177,434023.33,432405.33,443915,438913.67,398356,462105.33,428036,Ras-related protein Rab-1A OS=Homo sapiens OX=9606 GN=RAB1A PE=1 SV=3
P50993,16,16,727264.81,673246.5,641829.06,798898.88,731716.75,689663.06,699624.06,688278.5,667889.44,748169.38,778784.44,680149.31,Sodium/potassium-transporting ATPase subunit alpha-2 OS=Homo sapiens OX=9606 GN=ATP1A2 PE=1 SV=1
P68104,6,6,744398.67,1072797.83,742299.5,935599.83,852295.17,995316.67,716106.67,1096751.33,772439.33,876190.17,907119,981586.67,Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1
Q5VTE0,6,6,744398.67,1072797.83,742299.5,935599.83,852295.17,995316.67,716106.67,1096751.33,772439.33,876190.17,907119,981586.67,Putative elongation factor 1-alpha-like 3 OS=Homo sapiens OX=9606 GN=EEF1A1P5 PE=5 SV=1
contaminant_NRL_1MCOL,4,4,1013864.5,1061252.75,963472.5,700328,919621,716239.25,975331.25,1084948.25,1002593,655857.75,978775.5,706358.75,"owl|| Immunoglobulin g1 (igg1) (mcg) with a hinge deletion, chain L..."
Q9NRV9,2,2,177489,179920,180463.5,201917.5,193021,204005.5,170742.5,183937,187790.5,189095.5,205436.5,201191,Heme-binding protein 1 OS=Homo sapiens OX=9606 GN=HEBP1 PE=1 SV=1
P62277,2,2,466906,492085.5,581970.5,528943,625828,546651.5,449160.5,503072.5,605600,495355.5,666084,539110.5,40S ribosomal protein S13 OS=Homo sapiens OX=9606 GN=RPS13 PE=1 SV=2
P12109,19,19,588812.05,570685.63,467079.95,634821.68,788454.68,776250.95,566433.32,583427.63,486044.79,594510.84,839171.89,765542.79,Collagen alpha-1(VI) chain OS=Homo sapiens OX=9606 GN=COL6A1 PE=1 SV=3
O14958,6,6,1358821.67,1240321.67,1310330.17,1358427.67,1218104.5,1125537.67,1307178.17,1268015.5,1363534.17,1272169,1296459.33,1110011.33,Calsequestrin-2 OS=Homo sapiens OX=9606 GN=CASQ2 PE=1 SV=2
P02647,6,6,452041.67,450680.17,700163.5,298465.5,291078.83,300381.17,434861.17,460742.5,728592.5,279512.83,309802.17,296237.33,Apolipoprotein A-I OS=Homo sapiens OX=9606 GN=APOA1 PE=1 SV=1
O14907,2,2,319948.5,367987.5,271807.5,319515,290605.5,317725,307788,376203.5,282843.5,299226,309298.5,313341.5,Tax1-binding protein 3 OS=Homo sapiens OX=9606 GN=TAX1BP3 PE=1 SV=2
Q02218,18,18,755597.61,766064.06,725040.78,843314.78,758932.56,801730.17,726880.06,783168.61,754479.83,789764.89,807750.83,790670.5,2-oxoglutarate dehydrogenase complex component E1 OS=Homo sapiens OX=9606 GN=OGDH PE=1 SV=3
P12814,15,15,536317.6,561237.07,513823,666436,814419.33,743890.13,515934,573768,534685.67,624117.73,866806.87,733628.4,Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2
P08238,14,14,502516.5,526114.71,473996.14,614288.57,597750.14,586570.64,483417.57,537861.57,493241.79,575281.64,636200.21,578478.86,Heat shock protein HSP 90-beta OS=Homo sapiens OX=9606 GN=HSP90AB1 PE=1 SV=4
Q9P0J0,3,3,2135428.33,2049140.67,2097232,1972807.33,1892707.33,2270949,2054269.67,2094894.67,2182387.67,1847536.33,2014456.33,2239622.67,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 OS=Homo sapiens OX=9606 GN=NDUFA13 PE=1 SV=3
P62910,2,2,236669.5,253046,315938.5,332926.5,265580.5,265680.5,227674,258696,328766.5,311785.5,282663.5,262015,60S ribosomal protein L32 OS=Homo sapiens OX=9606 GN=RPL32 PE=1 SV=2
Q13813,33,33,453908.55,429187.12,422470.21,446767.91,443178.03,443520.94,436656.97,438769.73,439623.73,418398.3,471685.18,437402.55,"Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=3"
P07900,12,12,527309.33,505116.83,458081.33,709469.75,662710.42,688779.08,507268,516394.92,476680.75,664419.08,705339.25,679277.5,Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5
Q7Z4W1,5,5,907962,941398.4,834183.4,833316.8,1008932.8,923880.4,873453.8,962417.8,868054.2,780402,1073832.4,911135.8,L-xylulose reductase OS=Homo sapiens OX=9606 GN=DCXR PE=1 SV=2
P24534,3,3,433981,440553,400631,566230,551727.33,539158.33,417486.67,450389.33,416897.67,530275,587217,531721,Elongation factor 1-beta OS=Homo sapiens OX=9606 GN=EEF1B2 PE=1 SV=3
P23284,3,3,490482.33,471060.33,439837,512652,596091.67,576457.67,471840.67,481577.67,457696,480099,634435,568505.33,Peptidyl-prolyl cis-trans isomerase B OS=Homo sapiens OX=9606 GN=PPIB PE=1 SV=2
P34931,11,11,652984.18,629391.91,542689,706176.09,778392,729211.91,628166.64,643444.82,564723.64,661334.45,828462,719152.55,Heat shock 70 kDa protein 1-like OS=Homo sapiens OX=9606 GN=HSPA1L PE=1 SV=2
P18124,5,5,600315.4,566245.2,565361.8,620710.2,585991.6,579933.6,577499.4,578888.2,588317.2,581295.6,623685.2,571933.6,60S ribosomal protein L7 OS=Homo sapiens OX=9606 GN=RPL7 PE=1 SV=1
P16615,18,18,903226.28,708535.78,867441.22,699173.5,534843.44,553375.78,868898,724355.78,902662.39,654776.56,569247.11,545742.06,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens OX=9606 GN=ATP2A2 PE=1 SV=1
O43707,13,13,531311.31,551285.69,509094.77,652927.62,816496,735592.31,511118,563594.46,529765.54,611467,869017.08,725445.08,Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2
Q9H987,15,15,732051.33,824917.47,661009.27,1090652.27,922182.73,983733.67,704228.67,843336.13,687848.33,1021396.93,981502.07,970163.4,Synaptopodin 2-like protein OS=Homo sapiens OX=9606 GN=SYNPO2L PE=1 SV=3
O43169,2,2,305025.5,276233.5,282118,315256,286124,282896.5,293432,282401,293572.5,295237,304528.5,278994,Cytochrome b5 type B OS=Homo sapiens OX=9606 GN=CYB5B PE=1 SV=3
P24311,4,4,636534,540353.5,579692.25,603193.5,552286.75,630230.75,612341.75,552418.5,603229.75,564891.25,587812.25,621536.5,"Cytochrome c oxidase subunit 7B, mitochondrial OS=Homo sapiens OX=9606 GN=COX7B PE=1 SV=2"
P98160,61,61,419061.48,402657.48,402963.44,459225.87,439298.59,440188.36,403134.28,411647.67,419324.9,430065.16,467556.23,434115.87,Basement membrane-specific heparan sulfate proteoglycan core protein OS=Homo sapiens OX=9606 GN=HSPG2 PE=1 SV=4
Q5VTT5,21,21,804380.86,820551.62,839335.86,855871.33,808891.14,859922.62,773809.24,838872.81,873415.81,801524.1,860923.05,848060.29,Myomesin-3 OS=Homo sapiens OX=9606 GN=MYOM3 PE=1 SV=1
P13639,13,13,504839.77,462228.62,477034.46,476367.08,422227.15,456446.23,485652.46,472548.92,496403.62,446117.92,449386.62,450149.54,Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4
P35222,12,12,731913.42,741639.08,683496.17,854608.67,642474.25,717956.83,704096.17,758198.25,711248.33,800341.67,683801.17,708052.75,Catenin beta-1 OS=Homo sapiens OX=9606 GN=CTNNB1 PE=1 SV=1
Q99798,11,11,1108405.18,959108.73,748107.27,1239856.18,1311685.09,1126147.55,1066279,980523.64,778483,1161126.45,1396059.27,1110612.82,"Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2"
P14923,9,9,871301,756317.78,791308,855495,745169.33,709763.44,838186.11,773204.67,823437.67,801171.67,793102.33,699972.44,Junction plakoglobin OS=Homo sapiens OX=9606 GN=JUP PE=1 SV=3
O15173,4,4,897403.75,825584,764655.25,955616.25,888935.5,902206.75,863296.75,844017.5,795702.75,894935.25,946116.25,889761,Membrane-associated progesterone receptor component 2 OS=Homo sapiens OX=9606 GN=PGRMC2 PE=1 SV=1
O96000,2,2,292631.5,257532,306361.5,239012,222860,268463,281509.5,263281.5,318800.5,223835,237195,264759.5,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Homo sapiens OX=9606 GN=NDUFB10 PE=1 SV=3
P36871,7,7,518452.86,467686,416542.71,614119.57,484740.14,439693,498748.14,478128.14,433455.57,575123.43,515920.86,433627.43,Phosphoglucomutase-1 OS=Homo sapiens OX=9606 GN=PGM1 PE=1 SV=3
Q9HCC0,8,8,386047.75,394679.25,395665.5,355731.75,343330.75,369011,371375.12,403491.25,411730.62,333142.75,365415.12,363920.38,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC2 PE=1 SV=1"
Q9Y512,10,10,725751.1,887244.7,688007.4,821151.1,753098.2,786576.2,698167.9,907054.9,715942.7,769008.8,801541.1,775725.4,Sorting and assembly machinery component 50 homolog OS=Homo sapiens OX=9606 GN=SAMM50 PE=1 SV=3
Q13011,7,7,907461.14,884729.57,800775.71,1218287.29,889475.29,957536.14,872972,904483.86,833290,1140927.14,946690.57,944327.43,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial OS=Homo sapiens OX=9606 GN=ECH1 PE=1 SV=2"
P55083,4,4,415497.75,603728.25,1082627.5,467977.75,1101230,1188510.5,399706,617208.25,1126586.25,438261.25,1172066.75,1172115.5,Microfibril-associated glycoprotein 4 OS=Homo sapiens OX=9606 GN=MFAP4 PE=1 SV=2
Q6P587,3,3,185907.33,173077.67,147227.33,226631.67,228474,198417,178841.33,176941.67,153204.67,212240.33,243170.33,195679.67,"Acylpyruvase FAHD1, mitochondrial OS=Homo sapiens OX=9606 GN=FAHD1 PE=1 SV=2"
A6NIZ1,2,2,99285,82546,85516,97068.5,104891,101377,95511.5,84388.5,88988,90904.5,111637.5,99978,Ras-related protein Rap-1b-like protein OS=Homo sapiens OX=9606 PE=2 SV=1
P62834,2,2,99285,82546,85516,97068.5,104891,101377,95511.5,84388.5,88988,90904.5,111637.5,99978,Ras-related protein Rap-1A OS=Homo sapiens OX=9606 GN=RAP1A PE=1 SV=1
P61224,2,2,99285,82546,85516,97068.5,104891,101377,95511.5,84388.5,88988,90904.5,111637.5,99978,Ras-related protein Rap-1b OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1
Q9BX68,2,2,1012466,886373,998460,1185495.5,1125860,1164969,973986,906164,1039001,1110217.5,1198281,1148899,Adenosine 5&#039;-monophosphoramidase HINT2 OS=Homo sapiens OX=9606 GN=HINT2 PE=1 SV=1
P07339,5,5,1039781.4,1013532.8,714096.6,795611.8,805975.2,858697.6,1000263.2,1036163,743091.2,745091,857819.6,846852,Cathepsin D OS=Homo sapiens OX=9606 GN=CTSD PE=1 SV=1
P30050,2,2,1010345,965325,977038,987904.5,934130.5,879642,971945.5,986879,1016709.5,925173,994218.5,867508,60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1
P63241,4,4,1197601.5,1039305.25,943579.25,1234697,1127336.75,1176236.75,1152085.25,1062510.75,981891.5,1156294.75,1199853,1160011,Eukaryotic translation initiation factor 5A-1 OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=2
Q9GZV4,4,4,1197601.5,1039305.25,943579.25,1234697,1127336.75,1176236.75,1152085.25,1062510.75,981891.5,1156294.75,1199853,1160011,Eukaryotic translation initiation factor 5A-2 OS=Homo sapiens OX=9606 GN=EIF5A2 PE=1 SV=3
P24043,44,44,619755.05,554405.11,576348.86,663101.91,617995.8,597837.75,596200.27,566783.66,599750.5,620995.3,657748.25,589590.59,Laminin subunit alpha-2 OS=Homo sapiens OX=9606 GN=LAMA2 PE=1 SV=4
P42704,19,19,535194.95,554260,528571.79,597480.84,544785.11,591911.11,514853.95,566635.32,550033.42,559541.11,579828.32,583745.84,"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens OX=9606 GN=LRPPRC PE=1 SV=3"
P08237,15,15,1244698,1024632,1107845.07,737555.73,826144.87,919209.73,1197391.73,1047510,1152827.53,690721.53,879286.73,906529.33,"ATP-dependent 6-phosphofructokinase, muscle type OS=Homo sapiens OX=9606 GN=PFKM PE=1 SV=2"
P11766,8,8,730008.25,647772.12,530161.25,793855.62,764351.5,727265.12,702263.25,662235.38,551687.25,743446.5,813518.25,717232.75,Alcohol dehydrogenase class-3 OS=Homo sapiens OX=9606 GN=ADH5 PE=1 SV=4
Q9Y6C9,4,4,711421.25,746864.5,774524.5,689557.5,760609.75,698431.75,684382.75,763540.25,805973,645771,809536,688797,Mitochondrial carrier homolog 2 OS=Homo sapiens OX=9606 GN=MTCH2 PE=1 SV=1
Q13162,3,3,723255,584105.67,581929,713067,777711,756838.33,695766.67,597147,605557,667787.67,827737,746398,Peroxiredoxin-4 OS=Homo sapiens OX=9606 GN=PRDX4 PE=1 SV=1
P00915,4,4,546099.75,591872.75,707304,366621.5,338160.5,367253.25,525344,605088,736023,343341,359912,362187,Carbonic anhydrase 1 OS=Homo sapiens OX=9606 GN=CA1 PE=1 SV=2
P54727,6,6,458658,479599.5,435670.83,499677.5,427650.5,456847.17,441225.83,490307.5,453360.33,467948.17,455158.83,450544.83,UV excision repair protein RAD23 homolog B OS=Homo sapiens OX=9606 GN=RAD23B PE=1 SV=1
Q9H7Z7,5,5,446682.8,428615.6,471765,478357,411404,447748.2,429705.8,438185.2,490920,447981.4,437867.2,441571.4,Prostaglandin E synthase 2 OS=Homo sapiens OX=9606 GN=PTGES2 PE=1 SV=1
P28289,6,6,645118.83,593927,597991.17,644058.67,548107.33,569314.5,620600,607188,622271.5,603161.33,583364.17,561460.67,Tropomodulin-1 OS=Homo sapiens OX=9606 GN=TMOD1 PE=1 SV=1
P06748,5,5,658384,730427.6,555180.2,641279.6,692887.4,685641.8,633361.2,746736.4,577722.2,600558.6,737457.2,676183.4,Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2
P26373,3,3,140234,137175.67,151978.33,162315,134460.67,135881,134904,140238.33,158148.67,152007.67,143109.33,134006.33,60S ribosomal protein L13 OS=Homo sapiens OX=9606 GN=RPL13 PE=1 SV=4
P37802,3,3,451586.67,382369.67,402184.33,433171.67,403662,437513.33,434423,390906.67,418514.33,405665,429627.33,431477.67,Transgelin-2 OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=3
P30536,2,2,479283.5,519572.5,482622.5,441791,488753,451840,461067.5,531173,502218.5,413737.5,520192,445607,Translocator protein OS=Homo sapiens OX=9606 GN=TSPO PE=1 SV=3
P10644,7,7,566991.43,526646,550849.43,676484.43,572062.29,613414.43,545442,538404.86,573215.71,633528.29,608860.14,604952.57,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR1A PE=1 SV=1
Q13825,4,4,720009,720946,617081.25,737545.25,642278.25,694476.75,692644.25,737043,642136.75,690711.5,683592.75,684896.25,"Methylglutaconyl-CoA hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=AUH PE=1 SV=1"
Q02878,4,4,660835.5,783624.75,743478,677020.5,661978.75,667881.75,635719.5,801121.25,773666,634030,704560.25,658668.5,60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3
P47914,2,2,186649,164367,167881,196609,166349.5,194608.5,179555,168036.5,174697,184124,177049.5,191923.5,60S ribosomal protein L29 OS=Homo sapiens OX=9606 GN=RPL29 PE=1 SV=2
Q96Q06,4,4,653673,522019.75,502947.75,661038,567420.25,541451,628829.25,533675,523368.75,619062.5,603919.5,533981.5,Perilipin-4 OS=Homo sapiens OX=9606 GN=PLIN4 PE=1 SV=2
Q9NUB1,12,12,576016.92,557013.75,473450.58,582579.92,557750.83,524990.75,554124.5,569450.58,492674.17,545586.42,593628,517748.33,"Acetyl-coenzyme A synthetase 2-like, mitochondrial OS=Homo sapiens OX=9606 GN=ACSS1 PE=1 SV=2"
P31040,10,10,1169746.5,1119471.7,1257065,1257612.9,1216514.8,1243557.9,1125289,1144467.4,1308106.3,1177755.9,1294767.4,1226403.5,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHA PE=1 SV=2"
P30153,9,9,629131.11,658604.22,569483.33,685604.56,748035.56,684450.22,605220,673309.44,592606.22,642068.89,796152.89,675008.11,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=4
Q6P5Q4,6,6,329949,358532.83,295220.33,428171,377794.67,361962.67,317408.67,366537.83,307207.17,400982.33,402095.83,356969,Leiomodin-2 OS=Homo sapiens OX=9606 GN=LMOD2 PE=1 SV=2
Q15366,5,5,243003.6,222603,225730.6,245685.4,219251.6,242853.2,233767.8,227572.8,234895.8,230084.2,233354.6,239502.8,Poly(rC)-binding protein 2 OS=Homo sapiens OX=9606 GN=PCBP2 PE=1 SV=1
P22352,4,4,723974.5,722260,927525.25,759772.75,859592.75,776422.75,696458.75,738386.25,965186,711527.75,914886,765712.25,Glutathione peroxidase 3 OS=Homo sapiens OX=9606 GN=GPX3 PE=1 SV=2
Q99766,2,2,658477.5,645830.5,635609.5,712129.5,673375,673994,633451,660250.5,661417.5,666909.5,716690,664696.5,"ATP synthase subunit s, mitochondrial OS=Homo sapiens OX=9606 GN=DMAC2L PE=1 SV=3"
P46782,3,3,328317.67,326857.33,329740.33,349931.67,353693.67,352601.67,315839.33,334155,343128.33,327711,376445,347737.33,40S ribosomal protein S5 OS=Homo sapiens OX=9606 GN=RPS5 PE=1 SV=4
P56181,2,2,168564.5,159202.5,162743.5,153144.5,158410.5,178640.5,162158,162756.5,169351,143419.5,168600,176176,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV3 PE=1 SV=2"
P55809,6,6,1084631.83,1128018.17,815010.17,1113985.33,1302854.5,1012335.5,1043409.33,1153204.33,848102.5,1043248.17,1386660.83,998370.83,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=OXCT1 PE=1 SV=1"
Q8WW59,3,3,379965.67,371563,353285.33,386074,334526,342895.67,365524.33,379859,367629.67,361558.33,356044,338165.33,SPRY domain-containing protein 4 OS=Homo sapiens OX=9606 GN=SPRYD4 PE=1 SV=2
P35221,12,12,396105.67,425355.42,320399.83,529344.67,457681.42,489342.58,381051,434852.5,333408.75,495731.58,487121.58,482592,Catenin alpha-1 OS=Homo sapiens OX=9606 GN=CTNNA1 PE=1 SV=1
P27797,5,5,570644,509928.2,457509.2,573049.2,712057.8,610815,548955.6,521313.6,476085.6,536661,757860.6,602388.8,Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1
P25786,4,4,339062,312369.5,297410.5,395490,348809,340482.75,326175,319344,309486,370376.5,371246,335785.5,Proteasome subunit alpha type-1 OS=Homo sapiens OX=9606 GN=PSMA1 PE=1 SV=1
O95292,3,3,407920.67,398236.67,328537.67,407822.33,382575.33,396678,392417,407128,341877.33,381925.67,407184,391205.67,Vesicle-associated membrane protein-associated protein B/C OS=Homo sapiens OX=9606 GN=VAPB PE=1 SV=3
Q01449,2,2,296526.5,279669,325609,241205,339820.5,236940.5,285256.5,285913.5,338829.5,225888.5,361679,233671.5,"Myosin regulatory light chain 2, atrial isoform OS=Homo sapiens OX=9606 GN=MYL7 PE=1 SV=1"
P21810,7,7,425853.71,464062.29,417688.43,622682,874147.57,770903.43,409668.14,474423.43,434647.71,583142,930377,760268.71,Biglycan OS=Homo sapiens OX=9606 GN=BGN PE=1 SV=2
A0A0B4J2D5,4,4,1336075,1284168,1524938,1237938.25,1317867.75,1320328.75,1285296,1312841,1586856,1159330.5,1402640,1302115.5,"Putative glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial OS=Homo sapiens OX=9606 GN=GATD3B PE=5 SV=1"
P0DPI2,4,4,1336075,1284168,1524938,1237938.25,1317867.75,1320328.75,1285296,1312841,1586856,1159330.5,1402640,1302115.5,"Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial OS=Homo sapiens OX=9606 GN=GATD3 PE=1 SV=1"
Q07020,2,2,398799.5,404469.5,403459,462226.5,433846.5,438995.5,383642.5,413500,419840.5,432875,461753.5,432939.5,60S ribosomal protein L18 OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=2
Q0ZGT2,9,9,339410.33,352947.67,291686.44,415414.78,395412.89,400659.44,326510.44,360827.89,303529.56,389035.89,420847.44,395132,Nexilin OS=Homo sapiens OX=9606 GN=NEXN PE=1 SV=1
P48643,6,6,461815.67,375081.83,411912,435110.17,406057.17,410411.83,444263.67,383456.17,428636.83,407480.83,432176.5,404750,T-complex protein 1 subunit epsilon OS=Homo sapiens OX=9606 GN=CCT5 PE=1 SV=1
P61978,5,5,441901,409355,404514.2,424223.4,399416.2,418116,425105.6,418494.6,420938.4,397285.2,425108.4,412348.2,Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens OX=9606 GN=HNRNPK PE=1 SV=1
