accession,spec count,peptide num,avg int m/z_126.127725,avg int m/z_127.12476,avg int m/z_128.134433,avg int m/z_129.131468,avg int m/z_130.141141,avg int m/z_131.138176,norm int m/z_126.127725,norm int m/z_127.12476,norm int m/z_128.134433,norm int m/z_129.131468,norm int m/z_130.141141,norm int m/z_131.138176,description
P11182,7,7,599912.57,658567.43,654555.57,621530.71,614226.86,668518.71,581916.43,679719.29,679635.43,580420.43,647738.57,656693.57,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial OS=Homo sapiens OX=9606 GN=DBT PE=1 SV=3"
P01619,2,2,1440532,1249158,1302848,1297609,1071509.5,1166181,1397319.5,1289279,1352768.5,1211781,1129970.5,1145553,Immunoglobulin kappa variable 3-20 OS=Homo sapiens OX=9606 GN=IGKV3-20 PE=1 SV=2
A0A0C4DH25,2,2,394315,356645,336873.5,374287.5,356524.5,303777,382486,368099.5,349781,349530.5,375976,298403,Immunoglobulin kappa variable 3D-20 OS=Homo sapiens OX=9606 GN=IGKV3D-20 PE=3 SV=1
P15259,4,4,342564.75,331373.75,278797,376603,385373,404491.5,332288.25,342016.5,289479,351692.75,406398.75,397336.25,Phosphoglycerate mutase 2 OS=Homo sapiens OX=9606 GN=PGAM2 PE=1 SV=3
P98160,66,66,465752.77,440179.74,448953.14,500662.41,506679.3,501439.64,451780.98,454317.26,466155,467546.79,534323.12,492569.8,Basement membrane-specific heparan sulfate proteoglycan core protein OS=Homo sapiens OX=9606 GN=HSPG2 PE=1 SV=4
O75112,14,14,681520.86,666449.71,568421.86,902748,609893.5,703782.43,661076.71,687854.57,590201.29,843037.21,643168.71,691333.5,LIM domain-binding protein 3 OS=Homo sapiens OX=9606 GN=LDB3 PE=1 SV=2
P27338,9,9,311147.78,377765.22,333165.78,386117.33,333298.44,373617.78,301813.78,389897.89,345931.11,360578,351482.44,367008.89,Amine oxidase [flavin-containing] B OS=Homo sapiens OX=9606 GN=MAOB PE=1 SV=3
P01009,7,7,1250642.57,896695.14,930515.43,766366,772285.43,498395.14,1213126.29,925495.14,966169,715676.14,814420.71,489579.29,Alpha-1-antitrypsin OS=Homo sapiens OX=9606 GN=SERPINA1 PE=1 SV=3
O95299,7,7,493287.43,475141,511044,449684.86,448924.14,480441.43,478489.71,490401.29,530624.86,419941.14,473416.86,471942.86,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFA10 PE=1 SV=1"
P18669,5,5,313911.6,301801.4,257248.6,363380,381769.2,405168,304494.6,311494.2,267105,339344.4,402598.2,398000.8,Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2
P22061,5,5,496177.6,425550.8,446888.2,481409.8,432429.2,463481.4,481293,439218.4,464010.8,449567.4,456022,455283,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens OX=9606 GN=PCMT1 PE=1 SV=4
P62249,2,2,341338,306407,305756.5,346818.5,298331,323425.5,331098.5,316248,317471.5,323878.5,314607.5,317704.5,40S ribosomal protein S16 OS=Homo sapiens OX=9606 GN=RPS16 PE=1 SV=2
Q9Y4W6,18,18,838612.78,746661,559742.83,772841.5,728006.61,734595.22,813456.06,770642.17,581189.67,721723.11,767725.94,721601.44,AFG3-like protein 2 OS=Homo sapiens OX=9606 GN=AFG3L2 PE=1 SV=2
P43155,9,9,475576.11,455835.67,490509.11,513282.89,415712.56,479991.33,461309.78,470476,509303.22,479332.56,438393.22,471500.89,Carnitine O-acetyltransferase OS=Homo sapiens OX=9606 GN=CRAT PE=1 SV=5
Q13404,2,2,458365,454756,404737.5,448726,427022,430761,444614.5,469361.5,420245,419045.5,450320,423141.5,Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2
P07910,4,4,348943.5,383900.25,320582.75,352688.25,365856.5,357008.25,338475.75,396230.25,332865.75,329360,385817.25,350693,Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=4
P04179,3,3,804666,1034588,735764,1105454.33,1194578,958427.67,780527.67,1067816.67,763955.33,1032336,1259753.67,941474.67,"Superoxide dismutase [Mn], mitochondrial OS=Homo sapiens OX=9606 GN=SOD2 PE=1 SV=3"
P16615,17,17,755913.88,595075.47,717997.41,594128.76,454296.94,485111.47,733238.06,614187.88,745508,554831,479082.82,476530.47,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Homo sapiens OX=9606 GN=ATP2A2 PE=1 SV=1
P13639,14,14,565710.71,515909.5,520418.79,564208.43,520389.43,544390.07,548740.29,532479.14,540358.93,526889.64,548781.29,534760.43,Elongation factor 2 OS=Homo sapiens OX=9606 GN=EEF2 PE=1 SV=4
P19237,3,3,620465.67,809742,589615,694256.33,521842.67,861067,601852.67,835749.33,612206.67,648335.67,550313.67,845836,"Troponin I, slow skeletal muscle OS=Homo sapiens OX=9606 GN=TNNI1 PE=1 SV=3"
P68104,6,6,761924.83,1197832.33,785838.17,1010102.17,970171.5,1122273.67,739068.33,1236304.33,815948.17,943290.83,1023103.33,1102422.5,Elongation factor 1-alpha 1 OS=Homo sapiens OX=9606 GN=EEF1A1 PE=1 SV=1
Q5VTE0,6,6,761924.83,1197832.33,785838.17,1010102.17,970171.5,1122273.67,739068.33,1236304.33,815948.17,943290.83,1023103.33,1102422.5,Putative elongation factor 1-alpha-like 3 OS=Homo sapiens OX=9606 GN=EEF1A1P5 PE=5 SV=1
P51572,4,4,688375.5,641459,575195.75,794368.5,874196,801423.5,667725.5,662061,597234.75,741826.5,921891.5,787247.5,B-cell receptor-associated protein 31 OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=3
P16401,3,3,1333460.33,1156861,1218746,963001.33,990017.33,1077894,1293459.67,1194017.33,1265443.33,899305,1044032,1058828,Histone H1.5 OS=Homo sapiens OX=9606 GN=H1-5 PE=1 SV=3
Q9NRV9,3,3,254131.67,258556.67,262795.33,286088.33,259927,266771,246507.67,266860.67,272864.33,267165.33,274108.33,262052,Heme-binding protein 1 OS=Homo sapiens OX=9606 GN=HEBP1 PE=1 SV=1
Q5VTT5,20,20,664342.7,672956.1,633336.45,685410.8,633215.7,677389.6,644413.65,694569.95,657603.25,640075.45,667763.3,665407.6,Myomesin-3 OS=Homo sapiens OX=9606 GN=MYOM3 PE=1 SV=1
P07900,11,11,463298.36,463787.64,427254.91,610158.73,555331.55,561413.64,449400.09,478683.27,443625.27,569800.82,585629.82,551483,Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5
O14958,7,7,1427458.14,1303514,1333284.43,1421402.57,1284270.86,1164942,1384637.86,1345380.43,1384371,1327386.57,1354339.86,1144336.29,Calsequestrin-2 OS=Homo sapiens OX=9606 GN=CASQ2 PE=1 SV=2
Q9UHQ9,5,5,1270999.2,1367122.4,1295693.4,1481005,1325952.4,1689789.4,1232872.2,1411031.8,1345339.2,1383047,1398295.6,1659900.2,NADH-cytochrome b5 reductase 1 OS=Homo sapiens OX=9606 GN=CYB5R1 PE=1 SV=1
P02647,8,8,789195.5,759336.88,1258604.62,456863.88,466966,463396,765521.25,783725.12,1306829.62,426645.12,492443,455199.12,Apolipoprotein A-I OS=Homo sapiens OX=9606 GN=APOA1 PE=1 SV=1
Q02218,20,20,670958.8,674087.65,648053.45,762925.05,687992.65,727223,650831.4,695737.8,672884.05,712462.65,725528.9,714359.45,2-oxoglutarate dehydrogenase complex component E1 OS=Homo sapiens OX=9606 GN=OGDH PE=1 SV=3
P12814,16,16,534081.81,552117.62,500150.75,644612,854132.5,739553.56,518060.44,569850.31,519314.31,601975.19,900733.38,726472.12,Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2
P32969,3,3,374286,344225.33,356200.33,370894.67,333144.33,398554.33,363058,355281,369848.33,346362,351320.33,391504,60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9P9 PE=1 SV=1
Q9P0J0,4,4,3047192.25,3079875.75,3057088.5,2675807.25,2758390.75,3216975.25,2955784,3178796.25,3174225.25,2498821.75,2908887.75,3160073.5,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13 OS=Homo sapiens OX=9606 GN=NDUFA13 PE=1 SV=3
P62910,2,2,234327,238773,284555,307250.5,254841,263657.5,227297,246441.5,295457.5,286927.5,268744.5,258993.5,60S ribosomal protein L32 OS=Homo sapiens OX=9606 GN=RPL32 PE=1 SV=2
P42765,7,7,629143.14,703103.57,601390.14,700326.43,576586.86,615419.86,610270,725685.71,624432.86,654004.43,608044.71,604534,"3-ketoacyl-CoA thiolase, mitochondrial OS=Homo sapiens OX=9606 GN=ACAA2 PE=1 SV=2"
P30084,5,5,1581283,1366145.2,887747.4,1713733.4,1707113.4,1620419.6,1533848.2,1410023.4,921762.4,1600382,1800252.8,1591757.4,"Enoyl-CoA hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ECHS1 PE=1 SV=4"
P23396,3,3,653771,636698.33,585261,645751.67,615968.33,656335.33,634159,657147.67,607685.67,603039.67,649574.67,644726,40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2
P61353,2,2,457976,440395.5,544230.5,591251,508498,470134,444237,454540,565083,552143.5,536241.5,461818,60S ribosomal protein L27 OS=Homo sapiens OX=9606 GN=RPL27 PE=1 SV=2
Q9UMS6,16,16,423578.5,406972.81,388328.5,541808.5,431551.38,453897.44,410871.81,420043.75,403207.38,505971.31,455096.25,445868.5,Synaptopodin-2 OS=Homo sapiens OX=9606 GN=SYNPO2 PE=1 SV=2
Q8NB12,9,9,450690.11,426178.56,432004.33,436574.11,353947.22,423004.44,437170,439866.33,448556.78,407697.33,373258,415521.67,Histone-lysine N-methyltransferase SMYD1 OS=Homo sapiens OX=9606 GN=SMYD1 PE=1 SV=1
P12277,7,7,986278.43,1097117.71,960078,804987.29,786641.71,919778.43,956692.29,1132355.29,996864.29,751742.86,829560.14,903509.14,Creatine kinase B-type OS=Homo sapiens OX=9606 GN=CKB PE=1 SV=1
P55083,6,6,463748.5,616924,998740.67,506800.67,1030314.33,1087141.5,449836.83,636738.17,1037008.5,473278.83,1086527.5,1067911.83,Microfibril-associated glycoprotein 4 OS=Homo sapiens OX=9606 GN=MFAP4 PE=1 SV=2
O75083,8,8,774825.12,824953.62,827930.88,792033.62,719893.38,816013.62,751582,851449.5,859653.88,739645.88,759170.25,801579.75,WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=WDR1 PE=1 SV=4
Q08257,6,6,754958.83,622338,583790.33,796682.17,839156.83,799843.83,732311.67,642326,606158.67,743987,884940.67,785696.17,Quinone oxidoreductase OS=Homo sapiens OX=9606 GN=CRYZ PE=1 SV=1
P24311,3,3,597903.67,479150.67,528281,541499,445401.67,530298,579967.67,494539.67,548522.33,505682.33,469702,520917.67,"Cytochrome c oxidase subunit 7B, mitochondrial OS=Homo sapiens OX=9606 GN=COX7B PE=1 SV=2"
Q99798,13,13,1029720.46,904566.38,680201.15,1141780.92,1176489.08,1044459,998831.08,933619.23,706263.54,1066260.15,1240677.62,1025984.38,"Aconitate hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=ACO2 PE=1 SV=2"
O96000,3,3,199154.33,181362.67,197443,160398.33,160486.67,171712,193180,187187,205007.67,149788.67,169242.33,168674.33,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Homo sapiens OX=9606 GN=NDUFB10 PE=1 SV=3
Q9HCC0,10,10,414778,446227.6,428543.6,383402.5,379424.3,405315.6,402335.4,460559.4,444963.4,358042.6,400125,398145.9,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens OX=9606 GN=MCCC2 PE=1 SV=1"
Q9NZN4,10,10,432044.2,418167.1,418298.4,421497.9,404013.5,424244.3,419083.6,431597.5,434325.7,393618.4,426056,416739.8,EH domain-containing protein 2 OS=Homo sapiens OX=9606 GN=EHD2 PE=1 SV=2
P21266,4,4,851581,738175.5,657736.25,832648,801244,731502,826035.25,761884,682938,777573.75,844959,718563,Glutathione S-transferase Mu 3 OS=Homo sapiens OX=9606 GN=GSTM3 PE=1 SV=3
Q9Y235,4,4,362934.75,324524,317805.5,365425.5,257612.5,294690.75,352047.25,334946.5,329982.25,341254.75,271667.25,289477.75,C- U-editing enzyme APOBEC-2 OS=Homo sapiens OX=9606 GN=APOBEC2 PE=1 SV=1
Q6P587,4,4,292184.5,276945.5,265192.75,354227.75,343863.75,326190,283419.25,285840.25,275353.75,330797.75,362624.5,320419.75,"Acylpyruvase FAHD1, mitochondrial OS=Homo sapiens OX=9606 GN=FAHD1 PE=1 SV=2"
P24534,3,3,408104.33,382753.67,356360,556940.33,525882,516912.67,395862,395046.67,370014,520102.33,554573.33,507769.33,Elongation factor 1-beta OS=Homo sapiens OX=9606 GN=EEF1B2 PE=1 SV=3
A6NIZ1,2,2,68767.5,70744,65393.5,70978,72677.5,73939.5,66704,73015.5,67898.5,66283,76642.5,72631,Ras-related protein Rap-1b-like protein OS=Homo sapiens OX=9606 PE=2 SV=1
P62834,2,2,68767.5,70744,65393.5,70978,72677.5,73939.5,66704,73015.5,67898.5,66283,76642.5,72631,Ras-related protein Rap-1A OS=Homo sapiens OX=9606 GN=RAP1A PE=1 SV=1
P61224,2,2,68767.5,70744,65393.5,70978,72677.5,73939.5,66704,73015.5,67898.5,66283,76642.5,72631,Ras-related protein Rap-1b OS=Homo sapiens OX=9606 GN=RAP1B PE=1 SV=1
P48681,26,26,325477.92,333084.92,290958.88,352774,425850.5,361447.58,315713.96,343782.58,302107,329440.19,449084.42,355053.85,Nestin OS=Homo sapiens OX=9606 GN=NES PE=1 SV=2
Q9UKS6,6,6,150184,131008.17,115686.67,149256.67,143653.5,129232.33,145678.33,135215.33,120118.83,139384.17,151490.67,126946,Protein kinase C and casein kinase substrate in neurons protein 3 OS=Homo sapiens OX=9606 GN=PACSIN3 PE=1 SV=2
Q9NVJ2,2,2,497899,490597,444916,539407.5,477566.5,453358,482962.5,506353.5,461963,503729,503622,445338.5,ADP-ribosylation factor-like protein 8B OS=Homo sapiens OX=9606 GN=ARL8B PE=1 SV=1
P46783,2,2,282629,280664,275473.5,276879.5,266889,269417,274150.5,289678,286028,258565.5,281450,264651,40S ribosomal protein S10 OS=Homo sapiens OX=9606 GN=RPS10 PE=1 SV=1
P30050,2,2,1095440.5,1021379.5,1038514,1158252.5,1029225,1012468,1062579.5,1054184,1078306,1081642,1085379,994559.5,60S ribosomal protein L12 OS=Homo sapiens OX=9606 GN=RPL12 PE=1 SV=1
P11142,14,14,1524994.14,1508725.36,1372614.36,1951519.5,1788622.29,1729995.07,1479247.86,1557182.93,1425207.57,1822440.29,1886208.71,1699394.71,Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1
Q08380,7,7,863493.71,425177.86,407742.43,491161.29,773456,624671.86,837590.57,438833.29,423365.14,458674,815655,613622.43,Galectin-3-binding protein OS=Homo sapiens OX=9606 GN=LGALS3BP PE=1 SV=1
Q9H7Z7,4,4,451086,459820,484649,488602.75,455992.75,476175.25,437554,474588.5,503218.5,456284.75,480871,467752.25,Prostaglandin E synthase 2 OS=Homo sapiens OX=9606 GN=PTGES2 PE=1 SV=1
P28289,8,8,627852.5,594633,578409.38,622303,531484.62,557526.25,609018.12,613731.25,600571.5,581141.88,560482,547664.25,Tropomodulin-1 OS=Homo sapiens OX=9606 GN=TMOD1 PE=1 SV=1
P06748,5,5,657169,676384.8,534649.8,611995.2,663083.2,668142.2,637455.2,698108.8,555135.2,571515.8,699260.2,656323.8,Nucleophosmin OS=Homo sapiens OX=9606 GN=NPM1 PE=1 SV=2
P26373,2,2,152235,140863.5,169809.5,178142.5,149286.5,147052.5,147667.5,145387.5,176315.5,166359.5,157431,144451,60S ribosomal protein L13 OS=Homo sapiens OX=9606 GN=RPL13 PE=1 SV=4
P37802,2,2,1098302.5,760665.5,931832.5,661468.5,588166.5,363190.5,1065356,785096,967536.5,617716.5,620256.5,356766,Transgelin-2 OS=Homo sapiens OX=9606 GN=TAGLN2 PE=1 SV=3
P30536,2,2,480096.5,662650.5,491322.5,427386.5,521126,523969,465694.5,683933.5,510148,399117.5,549558,514701,Translocator protein OS=Homo sapiens OX=9606 GN=TSPO PE=1 SV=3
P62280,2,2,715642.5,763837,706315.5,859168,1171302,966301.5,694174.5,788369.5,733379,802339.5,1235207.5,949209.5,40S ribosomal protein S11 OS=Homo sapiens OX=9606 GN=RPS11 PE=1 SV=3
P24043,39,39,543214.28,479628.44,498117.87,579141.9,525632.95,519837.54,526918.79,495032.95,517203.54,540835.49,554310.9,510642.26,Laminin subunit alpha-2 OS=Homo sapiens OX=9606 GN=LAMA2 PE=1 SV=4
P55809,7,7,808551,872546,503934.71,907104.43,1141473.71,805344.29,784296.14,900570.29,523243.29,847105.57,1203752,791098.86,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=OXCT1 PE=1 SV=1"
Q02878,4,4,572202,653904.5,663331.75,721967.75,620712.5,635363.25,555036.75,674906.25,688748,674214.25,654578,624124.75,60S ribosomal protein L6 OS=Homo sapiens OX=9606 GN=RPL6 PE=1 SV=3
Q9UM22,2,2,308268.5,297361.5,288141.5,360083.5,269228.5,292125.5,299020.5,306911.5,299181.5,336266.5,283917,286958,Mammalian ependymin-related protein 1 OS=Homo sapiens OX=9606 GN=EPDR1 PE=1 SV=2
P02787,12,12,852773.33,734757.33,860219.75,606593.92,547573.25,523006.17,827191.92,758356.17,893179.83,566471.58,577448.25,513754.75,Serotransferrin OS=Homo sapiens OX=9606 GN=TF PE=1 SV=3
Q9NUB1,9,9,806845.89,774150,673267.89,842752.67,808925.67,756885.67,782642,799014.11,699064.78,787010.33,853060,743497.56,"Acetyl-coenzyme A synthetase 2-like, mitochondrial OS=Homo sapiens OX=9606 GN=ACSS1 PE=1 SV=2"
P31040,9,9,1227166.11,1209036.67,1334007.22,1321123,1305158.33,1317052.56,1190353.89,1247868.67,1385121.33,1233739.89,1376366.89,1293756.22,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens OX=9606 GN=SDHA PE=1 SV=2"
O75306,6,6,730438.17,724541.83,704588.33,688822.83,628784.17,663075,708526.5,747812.67,731585,643261.83,663090,651346.5,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS2 PE=1 SV=2"
Q8NDY3,5,5,679958,592334,603317.2,563701.2,422415.2,520997.4,659560.6,611358.4,626433.8,526416.2,445461.6,511781.4,Inactive ADP-ribosyltransferase ARH2 OS=Homo sapiens OX=9606 GN=ADPRHL1 PE=2 SV=1
Q13326,3,3,207746,263539.33,205356,232351.33,228751.33,239077.67,201514,272003.33,213224,216982.33,241231.67,234848.33,Gamma-sarcoglycan OS=Homo sapiens OX=9606 GN=SGCG PE=1 SV=4
Q00059,3,3,322648.67,333379.33,301624,333721.67,295409.33,336599.33,312969.67,344086.33,313180.67,311648,311526.33,330645,"Transcription factor A, mitochondrial OS=Homo sapiens OX=9606 GN=TFAM PE=1 SV=1"
P22352,3,3,573003.33,620107,790752.67,619712.33,770497.33,642556.67,555814.33,640023.33,821051.33,578722.33,812535,631190.67,Glutathione peroxidase 3 OS=Homo sapiens OX=9606 GN=GPX3 PE=1 SV=2
P52565,3,3,179372,198151.33,143129,185981.67,196445.33,181627,173991,204515,148613,173680,207162.67,178413.67,Rho GDP-dissociation inhibitor 1 OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=3
P56181,2,2,272192.5,263010.5,277936,258036.5,258401.5,277246,264026.5,271457.5,288585,240968.5,272499.5,272342,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFV3 PE=1 SV=2"
Q9H987,16,16,734499.12,811861.88,677998.19,1022550.38,870506.75,882150.75,712465.56,837937.19,703976.25,954915.56,918001.06,866547,Synaptopodin 2-like protein OS=Homo sapiens OX=9606 GN=SYNPO2L PE=1 SV=3
P51649,9,9,370801.22,335364.44,285830.78,392450.89,375728.11,376104,359677.78,346135.44,296782.33,366492.44,396227.22,369451,"Succinate-semialdehyde dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH5A1 PE=1 SV=2"
Q9HBH5,3,3,313440,306541.67,306736,308748.33,295693.33,296317.67,304037.33,316387,318488.33,288326.67,311825.67,291076,Retinol dehydrogenase 14 OS=Homo sapiens OX=9606 GN=RDH14 PE=1 SV=1
Q8WW59,2,2,193895.5,196937,194118.5,209218.5,177590.5,194878,188079,203261.5,201555.5,195379.5,187279,191430.5,SPRY domain-containing protein 4 OS=Homo sapiens OX=9606 GN=SPRYD4 PE=1 SV=2
P18621,2,2,254356,239838,272008,287181,266839,271011,246725.5,247540.5,282430,268185.5,281397,266217,60S ribosomal protein L17 OS=Homo sapiens OX=9606 GN=RPL17 PE=1 SV=3
P14923,8,8,911657,795160.62,801037.5,879733.62,792095.38,748071,884309.12,820699.75,831730,821545.12,835311.5,734838.75,Junction plakoglobin OS=Homo sapiens OX=9606 GN=JUP PE=1 SV=3
P27797,6,6,507694.33,461678.83,400665.17,511695,658772.67,536809.33,492464.33,476506.83,416016.67,477849.5,694714.67,527314,Calreticulin OS=Homo sapiens OX=9606 GN=CALR PE=1 SV=1
Q9UQ80,4,4,320403.5,358509.25,334046,425842.75,293410.75,336777.25,310791.75,370023.75,346845,397675.75,309418.75,330820,Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=3
O14639,12,12,727014.92,614202.5,670875,735925.17,650353.75,700620.67,705205.83,633929.42,696580.17,687248.67,685836.42,688227.67,Actin-binding LIM protein 1 OS=Homo sapiens OX=9606 GN=ABLIM1 PE=1 SV=3
P00367,8,8,1016332.5,878782.88,924669,1055638.88,1019478.5,1041527.5,985844.75,907007.62,960098.62,985815.62,1075100.62,1023104.75,"Glutamate dehydrogenase 1, mitochondrial OS=Homo sapiens OX=9606 GN=GLUD1 PE=1 SV=2"
P47756,5,5,838802.8,843569.6,827621.4,854193.4,753226.8,827278.2,813640.6,870663.4,859332.4,797694.4,794322.4,812644.8,F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=4
A0A0B4J2D5,4,4,1083272.25,1098386.25,1233497.75,1020192.25,1065976.5,1117521,1050776.5,1133664.5,1280760.75,952713.5,1124135.5,1097754,"Putative glutamine amidotransferase-like class 1 domain-containing protein 3B, mitochondrial OS=Homo sapiens OX=9606 GN=GATD3B PE=5 SV=1"
P0DPI2,4,4,1083272.25,1098386.25,1233497.75,1020192.25,1065976.5,1117521,1050776.5,1133664.5,1280760.75,952713.5,1124135.5,1097754,"Glutamine amidotransferase-like class 1 domain-containing protein 3, mitochondrial OS=Homo sapiens OX=9606 GN=GATD3 PE=1 SV=1"
Q07020,3,3,346770,368799.33,362873.67,412087,370017.67,398367.67,336367.33,380644,376777,384829.67,390205.33,391321,60S ribosomal protein L18 OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=2
P62913,3,3,961537.33,882840,906452.33,954434.33,899960.33,955172.33,932693.33,911195,941184,891304.67,949061.67,938277,60S ribosomal protein L11 OS=Homo sapiens OX=9606 GN=RPL11 PE=1 SV=2
Q8IWX7,11,11,440339,441413.36,400071.55,507438.18,384112.27,443125.55,427129.55,455590.36,415400.36,473874.45,405068.91,435287.09,Protein unc-45 homolog B OS=Homo sapiens OX=9606 GN=UNC45B PE=1 SV=1
Reverse_sp|O95721|SNP29_HUMAN,2,2,244977,208798,216808,245591,223428.5,237465,237627.5,215504,225115,229346.5,235618,233264,Synaptosomal-associated protein 29 OS=Homo sapiens OX=9606 GN=SNAP29 PE=1 SV=1
Q9UL25,2,2,409547,428652,369801,395251.5,336748.5,352858.5,397261.5,442419.5,383970,369108,355121,346616.5,Ras-related protein Rab-21 OS=Homo sapiens OX=9606 GN=RAB21 PE=1 SV=3
P11532,49,49,614089.96,606086.1,611033.02,706379.53,673520.31,662263.43,595668.49,625552.22,634445.2,659657.14,710266.98,650549,Dystrophin OS=Homo sapiens OX=9606 GN=DMD PE=1 SV=3
P50993,12,12,931486.42,814839.33,801274.58,1038098.58,924494.25,884120.75,903543.83,841010.25,831976.17,969435.42,974934,868482.08,Sodium/potassium-transporting ATPase subunit alpha-2 OS=Homo sapiens OX=9606 GN=ATP1A2 PE=1 SV=1
P13637,12,12,1087855.83,921112.08,966323.75,1111936.08,996832.42,1004028.5,1055222.58,950696.33,1003349.5,1038389.25,1051218.92,986268.92,Sodium/potassium-transporting ATPase subunit alpha-3 OS=Homo sapiens OX=9606 GN=ATP1A3 PE=1 SV=3
P35222,10,10,808964.1,838352,788493.6,970466.3,720457.8,824255.4,784696.8,865278.2,818705.5,906276.6,759765.2,809675.6,Catenin beta-1 OS=Homo sapiens OX=9606 GN=CTNNB1 PE=1 SV=1
P54920,3,3,424531,399282.67,394580,378732.33,371815,348840.67,411795.67,412106.33,409698.67,353681.33,392100.67,342670,Alpha-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=3
